item_id,order_id,product_id,quantity,line_total
18471,1847,62,4,68807.6
18481,1848,110,1,24982.42
18491,1849,23,1,23951.72
18501,1850,34,2,5949.08
18502,1850,22,3,26508.42
18503,1850,31,1,17762.01
18504,1850,58,2,4112.86
18505,1850,50,2,13979.12
18511,1851,26,3,60823.92
18512,1851,101,5,91811.8
18513,1851,62,5,86009.5
18514,1851,17,4,4600.52
18521,1852,41,4,98973.28
18531,1853,102,5,123060.25
18541,1854,18,2,32844.34
18551,1855,100,2,21755.36
18561,1856,68,5,114296.9
18571,1857,90,1,6137.81
18572,1857,88,1,3464.6
18573,1857,17,3,3450.39
18581,1858,12,2,14476.44
18591,1859,71,1,19181.51
18601,1860,107,4,26481.04
18611,1861,86,5,124405.8
18612,1861,70,4,61679.08
18613,1861,108,1,11356.7
18621,1862,24,4,11089.08
18622,1862,91,2,4478.66
18623,1862,107,3,19860.78
18631,1863,89,1,8783.1
18632,1863,107,5,33101.3
18641,1864,85,3,16284.6
18651,1865,92,3,18327.21
18652,1865,70,3,46259.31
18653,1865,78,1,2598.51
18661,1866,20,4,81324.2
18662,1866,37,3,21122.88
18671,1867,78,2,5197.02
18681,1868,13,5,92717.7
18682,1868,71,5,95907.55
18683,1868,32,4,24334.04
18691,1869,11,2,32331.92
18692,1869,71,4,76726.04
18701,1870,18,2,32844.34
18702,1870,102,4,98448.2
18711,1871,64,1,3233.03
18721,1872,81,5,60722.1
18722,1872,99,1,2874.8
18731,1873,71,2,38363.02
18732,1873,30,5,108059.1
18733,1873,27,5,68187.95
18741,1874,60,4,97165.68
18742,1874,43,4,84599.48
18751,1875,79,3,6587.13
18752,1875,36,2,19138.86
18753,1875,73,1,514.01
18761,1876,64,1,3233.03
18762,1876,82,1,6993.89
18771,1877,47,5,109855.05
18781,1878,103,5,51821.1
18791,1879,56,4,12745.6
18801,1880,75,3,66086.07
18802,1880,15,3,32511.24
18803,1880,12,2,14476.44
18804,1880,32,2,12167.02
18811,1881,61,2,1562.58
18821,1882,26,4,81098.56
18831,1883,60,4,97165.68
18832,1883,88,5,17323.0
18841,1884,69,3,23435.7
18851,1885,71,1,19181.51
18861,1886,67,3,38293.08
18871,1887,90,1,6137.81
18881,1888,57,2,39811.88
18891,1889,18,1,16422.17
18901,1890,49,1,22906.42
18902,1890,29,1,20820.41
18903,1890,60,4,97165.68
18911,1891,38,5,81884.35
18912,1891,36,3,28708.29
18913,1891,57,2,39811.88
18914,1891,16,3,17569.89
18921,1892,100,1,10877.68
18922,1892,106,5,54180.5
18923,1892,99,5,14374.0
18931,1893,84,3,41138.25
18932,1893,28,5,48870.45
18933,1893,47,1,21971.01
18934,1893,80,2,38525.88
18941,1894,49,1,22906.42
18951,1895,87,3,33700.35
18952,1895,20,2,40662.1
18953,1895,12,1,7238.22
18961,1896,58,1,2056.43
18971,1897,103,3,31092.66
18981,1898,102,3,73836.15
18982,1898,81,4,48577.68
18983,1898,60,2,48582.84
18991,1899,89,3,26349.3
19001,1900,81,1,12144.42
19011,1901,52,1,14822.36
19021,1902,108,4,45426.8
19022,1902,46,3,17007.24
19023,1902,74,2,1954.36
19031,1903,85,1,5428.2
19032,1903,65,3,34848.69
19041,1904,81,3,36433.26
19042,1904,54,1,24939.67
19051,1905,109,1,13982.97
19061,1906,74,2,1954.36
19062,1906,53,5,51426.55
19063,1906,23,3,71855.16
19064,1906,28,5,48870.45
19071,1907,23,3,71855.16
19072,1907,54,3,74819.01
19081,1908,92,1,6109.07
19091,1909,87,2,22466.9
19092,1909,70,4,61679.08
19093,1909,31,1,17762.01
19101,1910,48,4,66233.0
19111,1911,58,4,8225.72
19112,1911,109,4,55931.88
19113,1911,46,4,22676.32
19121,1912,56,1,3186.4
19131,1913,14,2,44716.8
19132,1913,69,1,7811.9
19141,1914,70,4,61679.08
19142,1914,26,3,60823.92
19143,1914,57,4,79623.76
19151,1915,93,2,43122.14
19152,1915,107,4,26481.04
19161,1916,18,1,16422.17
19162,1916,38,4,65507.48
19171,1917,40,5,22516.8
19181,1918,34,4,11898.16
19191,1919,20,3,60993.15
19201,1920,52,4,59289.44
19202,1920,101,2,36724.72
19211,1921,31,5,88810.05
19221,1922,44,4,24446.72
19231,1923,62,4,68807.6
19232,1923,29,2,41640.82
19241,1924,49,4,91625.68
19242,1924,16,4,23426.52
19251,1925,28,4,39096.36
19252,1925,12,4,28952.88
19261,1926,29,1,20820.41
19262,1926,72,2,39152.7
19271,1927,37,4,28163.84
19272,1927,104,4,86443.92
19273,1927,81,2,24288.84
19274,1927,62,3,51605.7
19281,1928,38,4,65507.48
19282,1928,78,5,12992.55
19291,1929,88,1,3464.6
19292,1929,17,3,3450.39
19293,1929,63,5,35186.1
19301,1930,77,2,44022.48
19302,1930,61,2,1562.58
19303,1930,86,1,24881.16
19304,1930,97,3,36241.32
19311,1931,110,1,24982.42
19312,1931,41,3,74229.96
19313,1931,44,1,6111.68
19321,1932,88,2,6929.2
19322,1932,109,4,55931.88
19331,1933,64,1,3233.03
19341,1934,52,1,14822.36
19342,1934,87,3,33700.35
19343,1934,68,2,45718.76
19344,1934,65,3,34848.69
19345,1934,43,4,84599.48
19351,1935,105,5,25800.6
19352,1935,71,5,95907.55
19361,1936,74,3,2931.54
19362,1936,101,2,36724.72
19363,1936,54,4,99758.68
19364,1936,55,1,2727.28
19371,1937,14,5,111792.0
19372,1937,41,3,74229.96
19381,1938,34,4,11898.16
19391,1939,62,2,34403.8
19401,1940,37,1,7040.96
19402,1940,34,2,5949.08
19411,1941,93,2,43122.14
19421,1942,24,1,2772.27
19422,1942,108,4,45426.8
19431,1943,94,5,31655.55
19432,1943,73,1,514.01
19433,1943,65,4,46464.92
19441,1944,32,1,6083.51
19451,1945,31,3,53286.03
19452,1945,89,1,8783.1
19453,1945,80,3,57788.82
19461,1946,81,4,48577.68
19471,1947,40,3,13510.08
19472,1947,15,2,21674.16
19481,1948,65,5,58081.15
19482,1948,85,2,10856.4
19483,1948,12,2,14476.44
19484,1948,37,1,7040.96
19491,1949,106,1,10836.1
19492,1949,63,1,7037.22
19493,1949,83,3,32600.64
19494,1949,81,2,24288.84
19501,1950,45,1,8228.6
19502,1950,74,1,977.18
19511,1951,14,4,89433.6
19512,1951,20,4,81324.2
19521,1952,108,4,45426.8
19522,1952,13,2,37087.08
19523,1952,38,4,65507.48
19524,1952,21,1,20242.57
19531,1953,98,5,101418.4
19532,1953,12,2,14476.44
19533,1953,15,2,21674.16
19534,1953,48,2,33116.5
19541,1954,69,3,23435.7
19542,1954,34,3,8923.62
19551,1955,39,1,4692.9
19561,1956,67,4,51057.44
19562,1956,31,4,71048.04
19563,1956,83,2,21733.76
19564,1956,46,5,28345.4
19571,1957,39,5,23464.5
19581,1958,61,3,2343.87
19591,1959,31,3,53286.03
19601,1960,89,3,26349.3
19602,1960,81,1,12144.42
19611,1961,39,5,23464.5
19612,1961,105,2,10320.24
19621,1962,100,2,21755.36
19631,1963,74,5,4885.9
19632,1963,34,1,2974.54
19633,1963,80,4,77051.76
19634,1963,22,2,17672.28
19635,1963,31,3,53286.03
19641,1964,49,5,114532.1
19642,1964,109,4,55931.88
19651,1965,66,4,87833.6
19661,1966,93,2,43122.14
19662,1966,53,4,41141.24
19671,1967,81,2,24288.84
19672,1967,93,5,107805.35
19673,1967,49,4,91625.68
19674,1967,56,3,9559.2
19681,1968,91,3,6717.99
19682,1968,86,1,24881.16
19691,1969,11,5,80829.8
19692,1969,75,4,88114.76
19701,1970,11,4,64663.84
19711,1971,57,1,19905.94
19712,1971,107,2,13240.52
19713,1971,63,1,7037.22
19721,1972,96,1,23420.1
19722,1972,102,5,123060.25
19731,1973,32,1,6083.51
19732,1973,87,3,33700.35
19733,1973,16,3,17569.89
19734,1973,34,2,5949.08
19735,1973,109,5,69914.85
19741,1974,44,5,30558.4
19751,1975,15,2,21674.16
19752,1975,85,2,10856.4
19761,1976,55,2,5454.56
19762,1976,35,1,16074.27
19763,1976,42,2,28290.54
19764,1976,37,2,14081.92
19771,1977,16,2,11713.26
19781,1978,94,1,6331.11
19782,1978,53,1,10285.31
19783,1978,55,5,13636.4
19791,1979,39,1,4692.9
19792,1979,54,2,49879.34
19793,1979,47,4,87884.04
19794,1979,53,5,51426.55
19801,1980,81,3,36433.26
19802,1980,82,2,13987.78
19811,1981,107,2,13240.52
19812,1981,110,2,49964.84
19821,1982,48,5,82791.25
19822,1982,42,4,56581.08
19823,1982,61,2,1562.58
19824,1982,31,1,17762.01
19831,1983,14,5,111792.0
19832,1983,55,2,5454.56
19833,1983,83,1,10866.88
19841,1984,45,3,24685.8
19851,1985,85,1,5428.2
19861,1986,53,5,51426.55
19862,1986,107,4,26481.04
19871,1987,89,5,43915.5
19881,1988,18,2,32844.34
19882,1988,26,2,40549.28
19891,1989,62,3,51605.7
19892,1989,36,5,47847.15
19893,1989,20,3,60993.15
19894,1989,72,3,58729.05
19895,1989,69,2,15623.8
19901,1990,12,4,28952.88
19911,1991,110,3,74947.26
19921,1992,83,4,43467.52
19922,1992,37,3,21122.88
19931,1993,23,2,47903.44
19932,1993,86,2,49762.32
19941,1994,20,2,40662.1
19951,1995,58,2,4112.86
19961,1996,27,4,54550.36
19962,1996,65,3,34848.69
19963,1996,46,2,11338.16
19971,1997,76,4,32136.4
19972,1997,91,3,6717.99
19981,1998,29,1,20820.41
19991,1999,65,2,23232.46
19992,1999,26,1,20274.64
19993,1999,68,1,22859.38
19994,1999,109,5,69914.85
20001,2000,95,5,28744.0
20002,2000,105,3,15480.36
